,algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,PR_AUC,band_param,epochs,sigmoid_pow
166,KDEAE,GutenTAG,cbf-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.988715171813965,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.9264426442644264,0.5003396739130435,0.004,250.0,1.0
167,KDEAE,GutenTAG,cbf-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.15517234802246,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.9298929892989298,0.5003563791874555,0.004,300.0,1.0
168,KDEAE,GutenTAG,cbf-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.43016242980957,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.640639898989899,0.1713446932492182,0.004,50.0,1.0
169,KDEAE,GutenTAG,cbf-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.551084280014038,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.591480303030303,0.1706226854714797,0.004,100.0,1.0
170,KDEAE,GutenTAG,cbf-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.339128017425535,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.6490732323232323,0.0581662768525922,0.004,150.0,1.0
171,KDEAE,GutenTAG,cbf-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.586047649383545,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.3775686868686868,0.0521891145975558,0.004,200.0,1.0
172,KDEAE,GutenTAG,cbf-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.93529176712036,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.7989333333333333,0.0666405760657223,0.004,250.0,1.0
173,KDEAE,GutenTAG,cbf-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,22.81702136993408,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.8026040404040404,0.2890499369261221,0.004,300.0,1.0
174,KDEAE,GutenTAG,cbf-type-pattern.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.442163944244385,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.8094691919191919,0.3082026425607079,0.004,50.0,1.0
175,KDEAE,GutenTAG,cbf-type-pattern.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.89089846611023,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.8549232323232323,0.0307389220327802,0.004,100.0,1.0
176,KDEAE,GutenTAG,cbf-type-pattern.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.853829860687256,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.8810828282828282,0.41127236897159,0.004,150.0,1.0
177,KDEAE,GutenTAG,cbf-type-pattern.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.7711181640625,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9478176767676768,0.4392358890377889,0.004,200.0,1.0
178,KDEAE,GutenTAG,cbf-type-pattern.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.55994343757629,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.8434232323232324,0.2025566445453125,0.004,250.0,1.0
179,KDEAE,GutenTAG,cbf-type-pattern.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,22.9319281578064,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.8993434343434343,0.5238891543239369,0.004,300.0,1.0
180,KDEAE,GutenTAG,cbf-type-platform.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.396795272827148,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.1007090909090909,0.055376544605934,0.004,50.0,1.0
181,KDEAE,GutenTAG,cbf-type-platform.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.866158962249756,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.067579797979798,0.0550488102080884,0.004,100.0,1.0
182,KDEAE,GutenTAG,cbf-type-platform.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.588265657424929,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.1603181818181818,0.0551474302840739,0.004,150.0,1.0
183,KDEAE,GutenTAG,cbf-type-platform.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.762972593307495,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.0650474747474747,0.055043658873671,0.004,200.0,1.0
184,KDEAE,GutenTAG,cbf-type-platform.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.012396097183228,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.1086262626262626,0.0550993933783156,0.004,250.0,1.0
185,KDEAE,GutenTAG,cbf-type-platform.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,22.751619815826416,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.0533848484848484,0.0550218895837734,0.004,300.0,1.0
186,KDEAE,GutenTAG,cbf-type-trend.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.312745809555054,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.4965181818181818,0.0092765445475378,0.004,50.0,1.0
187,KDEAE,GutenTAG,cbf-type-trend.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.751895666122437,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.4203161616161616,0.0078664415660877,0.004,100.0,1.0
188,KDEAE,GutenTAG,cbf-type-trend.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.679609537124634,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.4029848484848485,0.0077815256133502,0.004,150.0,1.0
189,KDEAE,GutenTAG,cbf-type-trend.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.070793867111206,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.5271616161616162,0.0095739948162363,0.004,200.0,1.0
190,KDEAE,GutenTAG,cbf-type-trend.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.118788957595825,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.4573020202020202,0.0084320675047618,0.004,250.0,1.0
191,KDEAE,GutenTAG,cbf-type-trend.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.27666711807251,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.5356181818181819,0.0099817191358782,0.004,300.0,1.0
192,KDEAE,GutenTAG,cbf-type-variance.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.521743535995483,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.7833444444444445,0.2693306430587953,0.004,50.0,1.0
193,KDEAE,GutenTAG,cbf-type-variance.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.7529399394989,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.7540717171717172,0.3973837324433771,0.004,100.0,1.0
194,KDEAE,GutenTAG,cbf-type-variance.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.52102255821228,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.8660863636363636,0.3880746094015688,0.004,150.0,1.0
195,KDEAE,GutenTAG,cbf-type-variance.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.644883632659912,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.7823686868686869,0.2988734388102194,0.004,200.0,1.0
196,KDEAE,GutenTAG,cbf-type-variance.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.433562994003296,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.8219565656565656,0.0648538135249659,0.004,250.0,1.0
197,KDEAE,GutenTAG,cbf-type-variance.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,22.76613759994507,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.782519696969697,0.3992898721361453,0.004,300.0,1.0
198,KDEAE,GutenTAG,ecg-combined-diff-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.5828680992126465,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.5900477836879432,0.0929733944438976,0.004,50.0,1.0
199,KDEAE,GutenTAG,ecg-combined-diff-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.522445440292358,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.5668581560283688,0.369349131588758,0.004,100.0,1.0
200,KDEAE,GutenTAG,ecg-combined-diff-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.605106592178345,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.6674525709219858,0.1425060093193329,0.004,150.0,1.0
201,KDEAE,GutenTAG,ecg-combined-diff-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.073135375976562,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.6961964539007093,0.2786332802677215,0.004,200.0,1.0
202,KDEAE,GutenTAG,ecg-combined-diff-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.857237815856934,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.6458900709219858,0.1710185020693287,0.004,250.0,1.0
203,KDEAE,GutenTAG,ecg-combined-diff-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.458825826644897,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.6682844858156027,0.1731444485571359,0.004,300.0,1.0
204,KDEAE,GutenTAG,ecg-combined-diff-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.243449926376343,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.9008109062980032,0.5638432888338301,0.004,50.0,1.0
205,KDEAE,GutenTAG,ecg-combined-diff-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.383220672607422,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.8564537634408601,0.640587478874411,0.004,100.0,1.0
206,KDEAE,GutenTAG,ecg-combined-diff-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.689969778060911,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.8199434715821812,0.5557236409332268,0.004,150.0,1.0
207,KDEAE,GutenTAG,ecg-combined-diff-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.599892139434814,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.8075920122887865,0.3951322485583212,0.004,200.0,1.0
208,KDEAE,GutenTAG,ecg-combined-diff-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.386033058166504,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.6875256528417818,0.1975936156533222,0.004,250.0,1.0
209,KDEAE,GutenTAG,ecg-combined-diff-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.483607292175293,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.9001431643625192,0.6470049506824113,0.004,300.0,1.0
210,KDEAE,GutenTAG,ecg-combined-diff-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.648013830184936,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.907403931759667,0.3927432112572341,0.004,50.0,1.0
211,KDEAE,GutenTAG,ecg-combined-diff-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.375344038009644,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.4047123366779759,0.0143330418787643,0.004,100.0,1.0
212,KDEAE,GutenTAG,ecg-combined-diff-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.898871898651125,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.9888466998724704,0.4221618168912674,0.004,150.0,1.0
213,KDEAE,GutenTAG,ecg-combined-diff-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.831978797912598,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9862566471763036,0.4504852079080791,0.004,200.0,1.0
214,KDEAE,GutenTAG,ecg-combined-diff-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.193814039230347,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.8756591833297239,0.1703962985861129,0.004,250.0,1.0
215,KDEAE,GutenTAG,ecg-combined-diff-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.204864263534542,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.9049245650761568,0.40266914394918,0.004,300.0,1.0
216,KDEAE,GutenTAG,ecg-diff-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.603177785873413,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.995920202020202,0.7704400527009223,0.004,50.0,1.0
217,KDEAE,GutenTAG,ecg-diff-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.189025402069092,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.8496727272727272,0.4737866220856445,0.004,100.0,1.0
218,KDEAE,GutenTAG,ecg-diff-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.308155536651611,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.999068181818182,0.9034782608695652,0.004,150.0,1.0
219,KDEAE,GutenTAG,ecg-diff-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.534990787506104,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.4457787878787879,0.0086346156604911,0.004,200.0,1.0
220,KDEAE,GutenTAG,ecg-diff-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.1578266620636,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.427889898989899,0.00915093518608,0.004,250.0,1.0
221,KDEAE,GutenTAG,ecg-diff-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.51595950126648,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.998719696969697,0.8094565217391305,0.004,300.0,1.0
222,KDEAE,GutenTAG,ecg-diff-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.280175685882568,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.9851622448979592,0.7968393666729848,0.004,50.0,1.0
223,KDEAE,GutenTAG,ecg-diff-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.675713539123535,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.4892071428571428,0.1383123168750017,0.004,100.0,1.0
224,KDEAE,GutenTAG,ecg-diff-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.68986177444458,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.7539653061224489,0.2973771715879605,0.004,150.0,1.0
225,KDEAE,GutenTAG,ecg-diff-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.41771936416626,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.5241061224489796,0.201325117247465,0.004,200.0,1.0
226,KDEAE,GutenTAG,ecg-diff-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.974384307861328,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.5393025510204081,0.022894833555989,0.004,250.0,1.0
227,KDEAE,GutenTAG,ecg-diff-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.15135931968689,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.9953127551020408,0.9239269130315796,0.004,300.0,1.0
228,KDEAE,GutenTAG,ecg-diff-count-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.376359939575195,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.6627656357388316,0.2805658916027314,0.004,50.0,1.0
229,KDEAE,GutenTAG,ecg-diff-count-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.658281803131104,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.7763548109965636,0.5767794420025564,0.004,100.0,1.0
230,KDEAE,GutenTAG,ecg-diff-count-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.570061445236206,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.6733408934707904,0.4480260393187008,0.004,150.0,1.0
231,KDEAE,GutenTAG,ecg-diff-count-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.721086025238037,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.8371388316151203,0.652223952501017,0.004,200.0,1.0
232,KDEAE,GutenTAG,ecg-diff-count-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.054250955581665,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.7212615120274914,0.3822012183293269,0.004,250.0,1.0
233,KDEAE,GutenTAG,ecg-diff-count-3.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.03536820411682,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.8461807560137456,0.6084205822510464,0.004,300.0,1.0
234,KDEAE,GutenTAG,ecg-diff-count-4.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.419748306274414,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.823691451562462,0.5916214795440596,0.004,50.0,1.0
235,KDEAE,GutenTAG,ecg-diff-count-4.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.550777435302734,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.8688421829287466,0.6771466464314404,0.004,100.0,1.0
236,KDEAE,GutenTAG,ecg-diff-count-4.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,13.757745027542114,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 150, 'sigmoid_pow': 1.0}",42d9595edf3ffec4c2e573e4a8337eae,0.6883337974699588,0.2937418126516482,0.004,150.0,1.0
237,KDEAE,GutenTAG,ecg-diff-count-4.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.913476943969727,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.8642885059561916,0.5650527898968345,0.004,200.0,1.0
238,KDEAE,GutenTAG,ecg-diff-count-4.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.14256501197815,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 250, 'sigmoid_pow': 1.0}",5014270011609e9cf61a7fd7fcd9c215,0.8175384728158089,0.6253455895139923,0.004,250.0,1.0
239,KDEAE,GutenTAG,ecg-diff-count-4.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.363072395324707,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 300, 'sigmoid_pow': 1.0}",ab233335a132d5907b0b55a85a1002a9,0.788144409174628,0.6621746341444266,0.004,300.0,1.0
240,KDEAE,GutenTAG,ecg-diff-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,7.277319431304932,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 50, 'sigmoid_pow': 1.0}",e68c360c4c261c5b4d2ef451fa562bd6,0.6906673310473166,0.4127842712283048,0.004,50.0,1.0
241,KDEAE,GutenTAG,ecg-diff-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,10.50735092163086,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 100, 'sigmoid_pow': 1.0}",51fb74a4c0dc93f19fef6919e9fd845d,0.8905520343323376,0.7153583962114537,0.004,100.0,1.0
