,algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,PR_AUC,band_param,epochs,sigmoid_pow
264,KDEAE,GutenTAG,ecg-noise-01%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.42293953895569,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.4006035353535354,0.0430700387099472,0.01,200.0,1.0
265,KDEAE,GutenTAG,ecg-noise-10%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.61656928062439,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.4363454545454545,0.3011970755850144,0.001,200.0,1.0
266,KDEAE,GutenTAG,ecg-noise-10%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.709750175476074,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.2319136363636363,0.0061309493286353,0.002,200.0,1.0
267,KDEAE,GutenTAG,ecg-noise-10%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.45714521408081,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.2840353535353536,0.0068909644454261,0.004,200.0,1.0
268,KDEAE,GutenTAG,ecg-noise-10%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.90983533859253,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.2807479797979798,0.0067684355048532,0.006,200.0,1.0
269,KDEAE,GutenTAG,ecg-noise-10%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.761942625045776,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.2995545454545454,0.0072837523363161,0.01,200.0,1.0
270,KDEAE,GutenTAG,ecg-noise-30%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.899595737457275,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.4334424242424242,0.1229303644339343,0.001,200.0,1.0
271,KDEAE,GutenTAG,ecg-noise-30%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.293277502059937,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.2770888888888889,0.0063854728537739,0.002,200.0,1.0
272,KDEAE,GutenTAG,ecg-noise-30%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.03096342086792,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.3155151515151516,0.0099030674911653,0.004,200.0,1.0
273,KDEAE,GutenTAG,ecg-noise-30%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.439661026000977,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.3626070707070706,0.1242820838579145,0.006,200.0,1.0
274,KDEAE,GutenTAG,ecg-noise-30%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.143412590026852,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.3410939393939394,0.0077853549224782,0.01,200.0,1.0
275,KDEAE,GutenTAG,ecg-noise-50%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.7895405292511,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.3540343434343434,0.0923843239433149,0.001,200.0,1.0
276,KDEAE,GutenTAG,ecg-noise-50%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.77285623550415,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.3667888888888889,0.0944076420037254,0.002,200.0,1.0
277,KDEAE,GutenTAG,ecg-noise-50%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.90987467765808,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.3445090909090909,0.0077775686040431,0.004,200.0,1.0
278,KDEAE,GutenTAG,ecg-noise-50%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.823084115982056,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.3837717171717172,0.0107125289991397,0.006,200.0,1.0
279,KDEAE,GutenTAG,ecg-noise-50%.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.559271574020386,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.2992525252525252,0.0068322031012197,0.01,200.0,1.0
280,KDEAE,GutenTAG,ecg-same-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.0674262046814,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9897868686868688,0.2962933193490973,0.001,200.0,1.0
281,KDEAE,GutenTAG,ecg-same-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.322046041488647,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.996361616161616,0.6967766282032555,0.002,200.0,1.0
282,KDEAE,GutenTAG,ecg-same-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.548433303833008,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9952,0.6966182221389304,0.004,200.0,1.0
283,KDEAE,GutenTAG,ecg-same-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.65647315979004,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.9825151515151516,0.334645806208897,0.006,200.0,1.0
284,KDEAE,GutenTAG,ecg-same-count-1.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.79278326034546,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.9928070707070707,0.6964936309108081,0.01,200.0,1.0
285,KDEAE,GutenTAG,ecg-same-count-10.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.436843633651733,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9114145555555556,0.6350895782728031,0.001,200.0,1.0
286,KDEAE,GutenTAG,ecg-same-count-10.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.261683702468872,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.961759,0.6467513824783897,0.002,200.0,1.0
287,KDEAE,GutenTAG,ecg-same-count-10.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.40705370903015,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9107577777777778,0.742687893326462,0.004,200.0,1.0
288,KDEAE,GutenTAG,ecg-same-count-10.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.68850612640381,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.5733707777777778,0.2368489143140932,0.006,200.0,1.0
289,KDEAE,GutenTAG,ecg-same-count-10.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.142847776412964,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.9250612222222222,0.678121942644934,0.01,200.0,1.0
290,KDEAE,GutenTAG,ecg-same-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.169241666793823,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9984224489795918,0.8099422015182884,0.001,200.0,1.0
291,KDEAE,GutenTAG,ecg-same-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.713546752929688,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.996040306122449,0.930199776128196,0.002,200.0,1.0
292,KDEAE,GutenTAG,ecg-same-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.138959884643555,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.998211224489796,0.8029066283957588,0.004,200.0,1.0
293,KDEAE,GutenTAG,ecg-same-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.591416597366333,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.9667153061224488,0.8977409007493556,0.006,200.0,1.0
294,KDEAE,GutenTAG,ecg-same-count-2.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.67820429801941,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.9876852040816326,0.8652974791493374,0.01,200.0,1.0
295,KDEAE,GutenTAG,ecg-same-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.09290170669556,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9669225263157896,0.6661457094452607,0.001,200.0,1.0
296,KDEAE,GutenTAG,ecg-same-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.675912141799927,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.6782507368421052,0.3744637590257524,0.002,200.0,1.0
297,KDEAE,GutenTAG,ecg-same-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.8088014125824,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.8539271578947368,0.442263307116784,0.004,200.0,1.0
298,KDEAE,GutenTAG,ecg-same-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.892085075378414,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.9879638947368422,0.7580215954822116,0.006,200.0,1.0
299,KDEAE,GutenTAG,ecg-same-count-5.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.053926467895508,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.9556452631578948,0.7947026663348832,0.01,200.0,1.0
300,KDEAE,GutenTAG,ecg-trend-linear.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.378920793533325,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.7079555555555556,0.020824239946567,0.001,200.0,1.0
301,KDEAE,GutenTAG,ecg-trend-linear.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.367244958877563,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.6257828282828283,0.0122098314811573,0.002,200.0,1.0
302,KDEAE,GutenTAG,ecg-trend-linear.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,18.864036798477173,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.6104727272727273,0.0133843515074489,0.004,200.0,1.0
303,KDEAE,GutenTAG,ecg-trend-linear.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.66068148612976,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.6356565656565657,0.0202251566590871,0.006,200.0,1.0
304,KDEAE,GutenTAG,ecg-trend-linear.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.65899109840393,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.6468545454545455,0.0498436959458329,0.01,200.0,1.0
305,KDEAE,GutenTAG,ecg-trend-quadratic.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.452946662902832,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.4749353535353535,0.0087297091745105,0.001,200.0,1.0
306,KDEAE,GutenTAG,ecg-trend-quadratic.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.622844457626343,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.7707525252525252,0.0197265102693661,0.002,200.0,1.0
307,KDEAE,GutenTAG,ecg-trend-quadratic.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.18927812576294,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.2190545454545454,0.0060513404073302,0.004,200.0,1.0
308,KDEAE,GutenTAG,ecg-trend-quadratic.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.78892135620117,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.1707545454545455,0.0058643936830479,0.006,200.0,1.0
309,KDEAE,GutenTAG,ecg-trend-quadratic.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.50031852722168,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.1712424242424242,0.0057694983872988,0.01,200.0,1.0
310,KDEAE,GutenTAG,ecg-trend-sinus.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.881144285202023,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.689021212121212,0.0466297547202493,0.001,200.0,1.0
311,KDEAE,GutenTAG,ecg-trend-sinus.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,24.053463220596317,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.6904151515151515,0.0165809147557278,0.002,200.0,1.0
312,KDEAE,GutenTAG,ecg-trend-sinus.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,23.04427051544189,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9198343434343434,0.2979944533539393,0.004,200.0,1.0
313,KDEAE,GutenTAG,ecg-trend-sinus.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.739108085632324,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.7976090909090908,0.5406679296772631,0.006,200.0,1.0
314,KDEAE,GutenTAG,ecg-trend-sinus.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.049494743347168,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.6705515151515151,0.022614297695595,0.01,200.0,1.0
315,KDEAE,GutenTAG,ecg-type-amplitude.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.11120295524597,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9386525252525252,0.7366583212088001,0.001,200.0,1.0
316,KDEAE,GutenTAG,ecg-type-amplitude.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.565166473388672,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.9638828282828285,0.9216820156999314,0.002,200.0,1.0
317,KDEAE,GutenTAG,ecg-type-amplitude.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,20.07779026031494,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9964080808080809,0.9342028985507248,0.004,200.0,1.0
318,KDEAE,GutenTAG,ecg-type-amplitude.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.375534057617188,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.9910181818181818,0.9263583012557582,0.006,200.0,1.0
319,KDEAE,GutenTAG,ecg-type-amplitude.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.88946294784546,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.953660606060606,0.9213171080887615,0.01,200.0,1.0
320,KDEAE,GutenTAG,ecg-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,19.851287126541138,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9988998899889988,0.5217391304347826,0.001,200.0,1.0
321,KDEAE,GutenTAG,ecg-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.58780074119568,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.9988998899889988,0.5217391304347826,0.002,200.0,1.0
322,KDEAE,GutenTAG,ecg-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.265464067459106,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9988998899889988,0.5217391304347826,0.004,200.0,1.0
323,KDEAE,GutenTAG,ecg-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.44860339164734,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.9712971297129712,0.0016722408026755,0.006,200.0,1.0
324,KDEAE,GutenTAG,ecg-type-extremum.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.026684999465942,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.9988998899889988,0.5217391304347826,0.01,200.0,1.0
325,KDEAE,GutenTAG,ecg-type-frequency.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.53733801841736,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9973373737373736,0.9855017715501224,0.001,200.0,1.0
326,KDEAE,GutenTAG,ecg-type-frequency.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.3907208442688,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.9718515151515152,0.5515313053532839,0.002,200.0,1.0
327,KDEAE,GutenTAG,ecg-type-frequency.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,16.870211362838745,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.988718181818182,0.3815126159460915,0.004,200.0,1.0
328,KDEAE,GutenTAG,ecg-type-frequency.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.139612436294556,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.93049797979798,0.1325159393132716,0.006,200.0,1.0
329,KDEAE,GutenTAG,ecg-type-frequency.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.215803384780884,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.449240404040404,0.0083709567558868,0.01,200.0,1.0
330,KDEAE,GutenTAG,ecg-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.16920042037964,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.9899494949494948,0.6672240802675585,0.001,200.0,1.0
331,KDEAE,GutenTAG,ecg-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.20126223564148,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.969110101010101,0.6920590401520551,0.002,200.0,1.0
332,KDEAE,GutenTAG,ecg-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.273075103759766,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.9988242424242424,0.929891304347826,0.004,200.0,1.0
333,KDEAE,GutenTAG,ecg-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.441833972930908,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.7251939393939394,0.2433847298828357,0.006,200.0,1.0
334,KDEAE,GutenTAG,ecg-type-mean.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.429325580596924,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.9998,0.9807608695652172,0.01,200.0,1.0
335,KDEAE,GutenTAG,ecg-type-pattern-shift.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.28832244873047,,Status.OK,,1,"{'band_param': 0.001, 'epochs': 200, 'sigmoid_pow': 1.0}",cafd8192ffdb0d561ad04a1c63be302b,0.6419757575757575,0.3146506844268408,0.001,200.0,1.0
336,KDEAE,GutenTAG,ecg-type-pattern-shift.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.47171449661255,,Status.OK,,1,"{'band_param': 0.002, 'epochs': 200, 'sigmoid_pow': 1.0}",1434138a3368b058d85ddc9aebdb45c2,0.6697848484848484,0.1969099561218304,0.002,200.0,1.0
337,KDEAE,GutenTAG,ecg-type-pattern-shift.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.312758684158325,,Status.OK,,1,"{'band_param': 0.004, 'epochs': 200, 'sigmoid_pow': 1.0}",fd84d17c8bc0f5bcbadcc21bc5d9cb1e,0.5756010101010102,0.241267488349482,0.004,200.0,1.0
338,KDEAE,GutenTAG,ecg-type-pattern-shift.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.674336433410645,,Status.OK,,1,"{'band_param': 0.006, 'epochs': 200, 'sigmoid_pow': 1.0}",989ca0697fea2a13d73964c4951a6aad,0.3298494949494949,0.007955801896503,0.006,200.0,1.0
339,KDEAE,GutenTAG,ecg-type-pattern-shift.unsupervised,UNSUPERVISED,UNIVARIATE,UNSUPERVISED,UNIVARIATE,,,,17.110761404037476,,Status.OK,,1,"{'band_param': 0.01, 'epochs': 200, 'sigmoid_pow': 1.0}",70c4595bdfed752ec33301c4dbd1fc4c,0.6542656565656566,0.3201225738240146,0.01,200.0,1.0
